"","word","freq"
"chamcha","chamcha",2
"chamchagiri","chamchagiri",3
"champak","champak",1
"champion","champion",1
"chan"",","chan"",",1
"chanc","chanc",3
"chandrasekar","chandrasekar",1
"chang","chang",21
"chang"",","chang"",",2
"channel","channel",5
"channel"",","channel"",",2
"channelpuppet","channelpuppet",1
"chara"",","chara"",",1
"charact","charact",1
"charact"",","charact"",",1
"character(0)))","character(0)))",1
"character(0),","character(0),",5
"chardham","chardham",1
"charg","charg",2
"charg"",","charg"",",1
"chase","chase",1
"chaukidar","chaukidar",2
"chayvala","chayvala",1
"cheap","cheap",2
"cheat","cheat",1
"cheatedhomebuy","cheatedhomebuy",1
"check","check",3
"cheifexact","cheifexact",1
"chest","chest",1
"chidambaram","chidambaram",1
"chief","chief",7
"chieffakumodichokidaarchorhai"",","chieffakumodichokidaarchorhai"",",1
"chiefh","chiefh",2
"chiefindia","chiefindia",1
"children","children",10
"china","china",2
"china"",","china"",",1
"chinath","chinath",1
"chines","chines",1
"chit"",","chit"",",1
"choic","choic",5
"chopper","chopper",1
"chopperpleas","chopperpleas",1
"chor","chor",3
"chor"",","chor"",",3
"chori","chori",1
"chorwhil","chorwhil",1
"chose","chose",1
"choudhri","choudhri",2
"chowkida"",","chowkida"",",1
"chowkidaar","chowkidaar",1
"chowkidar","chowkidar",3
"chowkidar"",","chowkidar"",",1
"chowkidarsnow","chowkidarsnow",1
"circul","circul",2
"circus","circus",1
"cite","cite",1
"citi","citi",5
"citi"",","citi"",",1
"citizen","citizen",7
"citizen"",","citizen"",",1
"citizenoutreach","citizenoutreach",3
"citizenship","citizenship",5
"citizenship"",","citizenship"",",1
"claim","claim",2
"clan"",","clan"",",1
"clash","clash",1
"class","class",2
"class"",","class"",",1
"clean"",","clean"",",1
"clear","clear",15
"clear"",","clear"",",2
"click","click",1
"close","close",2
"closur","closur",3
"club","club",1
"clue","clue",1
"cm"",","cm"",",3
"cms","cms",1
"coach","coach",7
"cock","cock",3
"coin","coin",1
"colleg","colleg",2
"colorsand","colorsand",1
"coloss","coloss",1
"colour","colour",1
"column"",","column"",",1
"com","com",5
"come","come",43
"come"",","come"",",1
"comment","comment",5
"comment"",","comment"",",1
"commentor","commentor",1
"commerc","commerc",1
"commiss","commiss",4
"commit","commit",2
"commit"",","commit"",",1
"common","common",2
"communiti","communiti",1
"communiti"",","communiti"",",4
"compani","compani",4
"compar","compar",3
"compel","compel",2
"compens","compens",2
"compet","compet",2
"competit","competit",1
"complaint","complaint",4
"complet","complet",4
"compromis","compromis",9
"comput","comput",2
"con","con",1
"con"",","con"",",1
"concess","concess",2
"conclud"",","conclud"",",1
"conclus","conclus",1
"concret","concret",2
"condemn","condemn",16
"condit","condit",2
"confer","confer",30
"confi"",","confi"",",1
"confid","confid",6
"confirm","confirm",2
"confus","confus",1
"cong","cong",4
"cong"",","cong"",",1
"congi","congi",2
"congr"",","congr"",",1
"congratul","congratul",13
"congresh"",","congresh"",",1
"congress","congress",44
"congress"",","congress"",",4
"congressi","congressi",1
"congressman","congressman",1
"congressneveragain"",","congressneveragain"",",1
"congresssham"",","congresssham"",",1
"connect","connect",5
"consentkitna","consentkitna",1
"consid","consid",1
"conso"",","conso"",",1
"conspiraci"",","conspiraci"",",1
"constanc"",","constanc"",",1
"constant","constant",6
"constitu","constitu",8
"constitut","constitut",1
"construct","construct",1
"construct"",","construct"",",1
"consult","consult",1
"cont"",","cont"",",1
"contd","contd",1
"content","content",15
"content"",","content"",",1
"contest","contest",7
"contest"",","contest"",",2
"context","context",1
"context"",","context"",",1
"continu","continu",4
"contribut","contribut",1
"contribut"",","contribut"",",2
"controversi","controversi",1
"convers","convers",9
"cooper","cooper",1
"correct","correct",10
"corrobo"",","corrobo"",",1
"corrupt","corrupt",5
"cost","cost",4
"costi","costi",1
"cou"",","cou"",",4
"couldnt","couldnt",3
"counsel","counsel",1
"count","count",1
"countri","countri",17
"countri"",","countri"",",4
"coupl","coupl",2
"courag","courag",2
"cours","cours",2
"court","court",6
"court"",","court"",",2
"courtesi","courtesi",1
"cover","cover",6
"cover"",","cover"",",1
"coverag","coverag",2
"covet","covet",13
"cow","cow",1
"coward","coward",1
"coz","coz",2
"cpim","cpim",1
"crabtel","crabtel",1
"crap","crap",3
"crazi","crazi",1
"creat","creat",6
"creatur","creatur",1
"credit"",","credit"",",1
"creep","creep",1
"cri","cri",3
"cricket","cricket",1
"crime","crime",1
"crimin","crimin",1
"crimin"",","crimin"",",1
"crisi","crisi",2
"critic","critic",2
"critic"",","critic"",",1
"critici"",","critici"",",1
"croni","croni",1
"crore","crore",3
"crore"",","crore"",",1
"cross","cross",49
"crowd","crowd",1
"culprit","culprit",1
"culprit"",","culprit"",",1
"cultur","cultur",3
"cun","cun",1
"cup","cup",1
"currenc","currenc",1
"currenc"",","currenc"",",2
"current","current",6
"curs","curs",2
"cut","cut",1
"cyber","cyber",1
"cylinderstoiletshous","cylinderstoiletshous",1
"d"",","d"",",3
"dac","dac",1
"dad","dad",2
"dahi","dahi",1
"dal","dal",1
"dalal","dalal",2
"dalit","dalit",3
"damag","damag",2
"dan","dan",1
"dang","dang",1
"danger","danger",1
"dangercongress","dangercongress",4
"dare","dare",1
"das","das",9
"dat","dat",1
"data","data",1
"data"",","data"",",1
"date","date",31
"date"",","date"",",1
"datetimestamp","datetimestamp",1
"datta","datta",1
"day","day",13
"de"",","de"",",1
"dead","dead",6
"deal","deal",1
"dealera","dealera",1
"dealsh","dealsh",2
"dealt","dealt",1
"dear","dear",2
"dearfor","dearfor",1
"dearmetenyearsago","dearmetenyearsago",2
"death","death",1
"deathw"",","deathw"",",1
"debat","debat",4
"debatetoday","debatetoday",1
"dec"",","dec"",",1
"decent","decent",27
"decept","decept",2
"decid","decid",5
"decis","decis",5
"declar","declar",5
"declin","declin",2
"deed","deed",1
"deep","deep",1
"deeper","deeper",2
"deepli","deepli",1
"defam","defam",8
"defamationhello","defamationhello",2
"defamatori","defamatori",7
"defeat","defeat",4
"defenc","defenc",9
"defend","defend",2
"defens","defens",1
"defin","defin",5
"definit","definit",4
"delay","delay",5
"deleg","deleg",1
"delet","delet",3
"delhi","delhi",58
"delhi"",","delhi"",",1
"delhii","delhii",1
"deliber","deliber",6
"delight","delight",1
"deliv","deliv",1
"deliverpromis","deliverpromis",13
"demand","demand",17
"demand"",","demand"",",1
"democraci","democraci",7
"democraci"",","democraci"",",2
"democrat","democrat",17
"demolish","demolish",3
"den","den",1
"deng","deng",2
"deni","deni",1
"depart","depart",6
"depend","depend",23
"depend"",","depend"",",1
"dependentsrestartgoamin","dependentsrestartgoamin",1
"deport","deport",1
"dept","dept",27
"deptt","deptt",2
"deptwhen","deptwhen",1
"deputi","deputi",1
"derogatori","derogatori",24
"describ","describ",1
"description","description",1
"deserv","deserv",2
"deserv"",","deserv"",",1
"deshbhakt"",","deshbhakt"",",1
"deshkishaanmodi","deshkishaanmodi",2
"desir","desir",2
"desper","desper",2
"desperatebut","desperatebut",2
"despic","despic",1
"despicabl"",","despicabl"",",1
"despit","despit",3
"despit"",","despit"",",1
"desrv","desrv",1
"destro"",","destro"",",2
"destroy","destroy",3
"destruct","destruct",1
"detail","detail",3
"detent","detent",1
"deuli","deuli",6
"devast","devast",1
"develop","develop",11
"developi"",","developi"",",1
"developmentfeel","developmentfeel",6
"dghtr","dghtr",1
"dharm","dharm",2
"dharma","dharma",1
"dharmic","dharmic",3
"dharna","dharna",3
"di"",","di"",",5
"dial","dial",2
"dialogu","dialogu",2
"diamond","diamond",1
"dictat","dictat",3
"dictat"",","dictat"",",1
"diddemocraci","diddemocraci",1
"didi","didi",12
"didiin","didiin",1
"didisomeon","didisomeon",1
"didler"",","didler"",",1
"didnt","didnt",8
"die","die",1
"die"",","die"",",1
"differ","differ",5
"differenti","differenti",1
"difficulti","difficulti",1
"dig","dig",2
"dig"",","dig"",",1
"digit","digit",1
"digitalindia"",","digitalindia"",",1
"digniti","digniti",17
"digniti"",","digniti"",",16
"dilao"",","dilao"",",1
"din","din",1
"dinesh","dinesh",2
"direct","direct",4
"direct"",","direct"",",1
"dirt","dirt",1
"dirti","dirti",34
"disagre","disagre",1
"disclaim","disclaim",1
"discontinu","discontinu",1
"discuss","discuss",3
"diseas","diseas",1
"disguis","disguis",1
"disgust","disgust",8
"dissent","dissent",1
"distort","distort",2
"distract","distract",1
"distribut","distribut",7
"disturb","disturb",1
"divid","divid",15
"divid"",","divid"",",14
"diwar","diwar",1
"diya","diya",1
"diyaharamkhor","diyaharamkhor",1
"dnt","dnt",1
"doc"",","doc"",",1
"doctorth"",","doctorth"",",1
"docum"",","docum"",",1
"doesnt","doesnt",6
"doesnt"",","doesnt"",",1
"dog","dog",1
"dog"",","dog"",",1
"dogvi"",","dogvi"",",1
"don"",","don"",",1
"done","done",57
"done"",","done"",",1
"donkey","donkey",1
"dont","dont",46
"dont"",","dont"",",3
"door","door",4
"dothey","dothey",1
"doubt","doubt",2
"doubtpretti","doubtpretti",1
"dow"",","dow"",",1
"downfal","downfal",1
"downplay","downplay",1
"drag","drag",1
"drama","drama",1
"dramaistandwithgautamgambhir"",","dramaistandwithgautamgambhir"",",1
"dreadrestartgoamininggoaminingsavegoamin"",","dreadrestartgoamininggoaminingsavegoamin"",",1
"dream","dream",2
"dri","dri",3
"drive","drive",1
"driver","driver",2
"drop","drop",1
"dskcheatedbuy","dskcheatedbuy",1
"dual"",","dual"",",1
"due","due",6
"dufferraga","dufferraga",1
"dumb","dumb",13
"duo","duo",1
"dust","dust",2
"dwell","dwell",3
"dyna"",","dyna"",",1
"dynast"",","dynast"",",1
"dynasti","dynasti",5
"dynasti"",","dynasti"",",1
"e"",","e"",",1
"eager","eager",1
"earli","earli",4
"earlier","earlier",1
"earth","earth",1
"easi","easi",1
"easili","easili",1
"east","east",22
"eat","eat",2
"echo","echo",1
"ecofriend"",","ecofriend"",",4
"econom","econom",15
"economi","economi",10
"ecosystem","ecosystem",1
"ed"",","ed"",",1
"edit","edit",2
"editori","editori",4
"educ","educ",3
"educ"",","educ"",",1
"educat"",","educat"",",9
"effici"",","effici"",",1
"effort","effort",2
"either","either",5
"either"",","either"",",1
"ejacul","ejacul",1
"eksathwa"",","eksathwa"",",1
"elat"",","elat"",",6
"elect","elect",48
"elect"",","elect"",",4
"elector","elector",1
"electr"",","electr"",",1
"electrif","electrif",4
"eleph","eleph",1
"elit","elit",1
"els","els",1
"els"",","els"",",1
"embargo","embargo",17
"embarrass","embarrass",4
"emozi","emozi",1
"employ","employ",3
"employe","employe",2
"employmentbrag","employmentbrag",1
"employmentsgarudapuranam","employmentsgarudapuranam",1
"empow","empow",1
"enabl","enabl",1
"encount","encount",1
"end","end",9
"end"",","end"",",1
"endur","endur",3
"enemi","enemi",1
"english","english",1
"enjoy","enjoy",1
"enough","enough",15
"enoughdo","enoughdo",1
"enrol","enrol",1
"ensur","ensur",3
"enter","enter",4
"enthusiasm","enthusiasm",5
"entir","entir",5
"entitl","entitl",16
"epic","epic",1
"episod","episod",1
"era","era",1
"erad"",","erad"",",1
"escal","escal",2
"etc"",","etc"",",1
"ethic","ethic",1
"ethicsu","ethicsu",1
"europeth","europeth",1
"evalu","evalu",1
"even","even",29
"ever","ever",20
"ever"",","ever"",",1
"everi","everi",8
"everyon","everyon",2
"everyth","everyth",3
"evi"",","evi"",",1
"evid"",","evid"",",1
"eviden"",","eviden"",",1
"evm","evm",2
"evng","evng",5
"exact","exact",1
"exact"",","exact"",",1
"exagger","exagger",1
"exampl","exampl",3
"excel","excel",2
"exclus","exclus",15
"exclus"",","exclus"",",1
"excus","excus",2
"execut","execut",1
"exhibit","exhibit",1
"exit","exit",1
"expect","expect",12
"expect"",","expect"",",1
"expenditur","expenditur",1
"experi","experi",1
"explain","explain",7
"exploit","exploit",1
"explor","explor",1
"explos","explos",1
"explosionth","explosionth",1
"expo"",","expo"",",1
"exportsimport","exportsimport",3
"expos","expos",5
"expos"",","expos"",",1
"express","express",74
"express"",","express"",",1
"extinct","extinct",4
"extremist","extremist",1
"eye","eye",1
"f"",","f"",",5
"fa"",","fa"",",1
"face","face",5
"fact","fact",8
"fact"",","fact"",",1
"factori"",","factori"",",3
"fade","fade",1
"fail","fail",4
"fail"",","fail"",",2
"fair","fair",5
"faith","faith",1
"fak"",","fak"",",10
"fake","fake",15
"fake"",","fake"",",1
"fals","fals",5
"famili","famili",18
"famili"",","famili"",",3
"familythey","familythey",1
"famina","famina",1
"famous","famous",1
"fan","fan",4
"fan"",","fan"",",1
"fani","fani",1
"far","far",2
"far"",","far"",",1
"farmer"",","farmer"",",1
"farz"",","farz"",",1
"fascist","fascist",1
"fashion","fashion",1
"faster","faster",1
"father","father",3
"father"",","father"",",1
"fathom","fathom",1
"fault","fault",3
"favorit"",","favorit"",",1
"favour","favour",10
"fear","fear",1
"fearless","fearless",1
"featur","featur",1
"feel","feel",6
"feet","feet",1
"fellow","fellow",6
"felt","felt",1
"fend","fend",1
"fertil","fertil",1
"fiefdomtim"",","fiefdomtim"",",1
"field","field",1
"fight","fight",7
"figur","figur",1
"file","file",7
"film","film",5
"filter","filter",1
"filth","filth",28
"filthi","filthi",10
"final"",","final"",",1
"financi","financi",1
"find","find",5
"fine"",","fine"",",1
"finest","finest",3
"finish","finish",1
"finishther","finishther",1
"firm","firm",1
"first","first",9
"fkup"",","fkup"",",1
"fl"",","fl"",",1
"flag","flag",2
"flatter","flatter",1
"fli","fli",1
"float","float",1
"flood"",","flood"",",1
"flourish","flourish",1
"focus","focus",2
"follow","follow",54
"follow"",","follow"",",1
"followedkudo"",","followedkudo"",",1
"followgood","followgood",1
"fool","fool",4
"fooli","fooli",1
"foot","foot",1
"forc","forc",44
"forc"",","forc"",",1
"forecast"",","forecast"",",1
"forgeri","forgeri",1
"forget","forget",2
"forget"",","forget"",",1
"forgiv","forgiv",1
"forgot","forgot",2
"form","form",3
"form"",","form"",",1
"formal","formal",1
"former","former",21
"formula","formula",1
"foroz","foroz",1
"fortun","fortun",1
"forvot"",","forvot"",",1
"found","found",10
"foundat","foundat",1
"framework","framework",1
"francesca","francesca",1
"fraud","fraud",7
"fraudeazam","fraudeazam",1
"free","free",1
"freedom","freedom",6
"friend","friend",5
"friend"",","friend"",",1
"frm","frm",1
"fro","fro",1
"front","front",1
"frustrat","frustrat",3
"frustrat"",","frustrat"",",1
"fu"",","fu"",",1
"fuc"",","fuc"",",1
"fufa","fufa",1
"ful"",","ful"",",1
"fulfil","fulfil",1
"full","full",11
"fulli","fulli",1
"function"",","function"",",1
"funni","funni",1
"futur","futur",4
"futur"",","futur"",",1
"g"",","g"",",3
"gadkari","gadkari",3
"gaga","gaga",3
"gain","gain",1
"gain"",","gain"",",1
"galathem","galathem",2
"galathem"",","galathem"",",1
"gambhir","gambhir",34
"gambhir"",","gambhir"",",2
"game","game",3
"gand"",","gand"",",1
"gandhi","gandhi",40
"gandhispeak","gandhispeak",9
"gang","gang",72
"gangaram","gangaram",5
"gangrap","gangrap",1
"gaonkar","gaonkar",1
"garag","garag",1
"garner","garner",6
"gas","gas",1
"gau","gau",1
"gaurav","gaurav",1
"gautam","gautam",29
"gautamgambhir"",","gautamgambhir"",",2
"gave","gave",6
"gayi","gayi",1
"gcok"",","gcok"",",1
"gdp","gdp",1
"gear","gear",1
"general","general",3
"generat","generat",1
"genocid","genocid",14
"genocid"",","genocid"",",25
"gentlemen","gentlemen",2
"germani","germani",1
"get","get",33
"get"",","get"",",3
"ggatishi","ggatishi",1
"ghar","ghar",4
"gharwalon","gharwalon",1
"ghatal"",","ghatal"",",1
"ghatbandhan","ghatbandhan",1
"ghazipur","ghazipur",1
"ghussn","ghussn",1
"giri","giri",1
"give","give",14
"give"",","give"",",1
"given","given",5
"glad","glad",1
"glad"",","glad"",",1
"glimps","glimps",1
"global","global",2
"glori","glori",1
"gmpf","gmpf",1
"gn"",","gn"",",3
"gnm","gnm",1
"go"",","go"",",1
"goa","goa",18
"goa"",","goa"",",4
"goal","goal",1
"goam"",","goam"",",1
"goami"",","goami"",",1
"goamin","goamin",35
"goamin"",","goamin"",",17
"goamini"",","goamini"",",1
"goamn","goamn",1
"goan","goan",2
"goe","goe",1
"gone","gone",37
"gonna","gonna",1
"good","good",7
"good"",","good"",",1
"goon","goon",29
"goregaon","goregaon",1
"gorestartgoamin","gorestartgoamin",1
"got","got",21
"got"",","got"",",3
"gotala"",","gotala"",",1
"gott"",","gott"",",1
"gov","gov",2
"gov"",","gov"",",1
"gover"",","gover"",",4
"govern","govern",27
"govern"",","govern"",",4
"govt","govt",11
"govt"",","govt"",",37
"govton"",","govton"",",1
"gowda","gowda",4
"grab","grab",1
"grand","grand",4
"granular","granular",1
"grave","grave",3
"grea"",","grea"",",1
"great","great",3
"great"",","great"",",1
"green","green",1
"grip","grip",2
"ground","ground",6
"ground"",","ground"",",2
"groundgoamin","groundgoamin",1
"group","group",1
"group"",","group"",",1
"grovel"",","grovel"",",1
"grow","grow",1
"growth","growth",1
"grubbi","grubbi",1
"guarante","guarante",1
"guard","guard",2
"guilti","guilti",2
"guj","guj",1
"gujar"",","gujar"",",1
"gujarat","gujarat",4
"gujarat"",","gujarat"",",2
"gujarati","gujarati",10
"gujrat","gujrat",3
"gujrati","gujrati",1
"guru","guru",3
"guru"",","guru"",",1
"gut","gut",10
"gutter"",","gutter"",",1
"guy","guy",9
"guy"",","guy"",",2
"gyandi","gyandi",1
"h"",","h"",",6
"habit","habit",1
"hack","hack",1
"hafeez","hafeez",1
"hai","hai",5
"hain","hain",1
"hain"",","hain"",",1
"hair","hair",1
"halat","halat",1
"half","half",20
"halfpakistani","halfpakistani",1
"hallucina"",","hallucina"",",1
"halt","halt",5
"han","han",2
"hand","hand",6
"hand"",","hand"",",1
"handl","handl",1
"handlin"",","handlin"",",1
"handpump","handpump",1
"hap"",","hap"",",1
"happ"",","happ"",",1
"happen","happen",5
"happen"",","happen"",",2
"happi","happi",2
"harass","harass",1
"harbour","harbour",1
"hard","hard",4
"hard"",","hard"",",1
"harsh","harsh",1
"haryana","haryana",1
"haryana"",","haryana"",",1
"hashimpura","hashimpura",1
"hasn"",","hasn"",",1
"hasti","hasti",1
"hata","hata",1
"hate","hate",1
"hatr","hatr",1
"haun"",","haun"",",1
"havent","havent",1
"hea"",","hea"",",1
"head","head",6
"heading","heading",1
"healthnot","healthnot",1
"hear","hear",10
"heard","heard",5
"heart","heart",2
"heart"",","heart"",",1
"hearten","hearten",1
"heartless","heartless",1
"heartth","heartth",1
"heavi","heavi",2
"hedg","hedg",1
"height","height",1
"held","held",1
"hell","hell",14
"hellbent","hellbent",2
"hello","hello",1
"help","help",20
"help"",","help"",",10
"helplin","helplin",1
"henc","henc",1
"hep","hep",3
"herethey","herethey",1
"hero","hero",1
"hes","hes",3
"hi"",","hi"",",4
"hide","hide",1
"high","high",4
"high"",","high"",",1
"highest","highest",1
"highground","highground",1
"hilari","hilari",1
"hin"",","hin"",",1
"hind"",","hind"",",3
"hindi","hindi",4
"hindian","hindian",1
"hindu","hindu",16
"hindu"",","hindu"",",1
"hindus","hindus",7
"hindus"",","hindus"",",3
"hindustan","hindustan",3
"hinduvo","hinduvo",1
"hint","hint",2
"hire","hire",1
"histori","histori",1
"hit","hit",2
"hit"",","hit"",",1
"hitler","hitler",2
"hkl","hkl",9
"ho"",","ho"",",4
"hoga","hoga",1
"holocaustbrahmin","holocaustbrahmin",1
"home","home",1
"homelatrin"",","homelatrin"",",1
"honbl","honbl",1
"hone"",","hone"",",1
"honest","honest",3
"honor","honor",2
"honour","honour",1
"honour"",","honour"",",2
"hope","hope",23
"hope"",","hope"",",1
"horrendus","horrendus",2
"horribl","horribl",1
"hoshiarpur","hoshiarpur",2
"hot","hot",1
"hot"",","hot"",",1
"hound","hound",9
"hour","hour",19
"hour"",","hour"",",1
"hua","hua",13
"huainstead","huainstead",1
"huatohhua","huatohhua",4
"huatohua","huatohua",3
"huatohua"",","huatohua"",",1
"huge","huge",3
"hum","hum",1
"hum"",","hum"",",1
"human","human",1
"humbl","humbl",1
"humili","humili",1
"hundr","hundr",1
"hurdl"",","hurdl"",",1
"hurri","hurri",2
"hurt","hurt",1
"hurt"",","hurt"",",1
"husband","husband",2
"husband"",","husband"",",1
"hyperbol","hyperbol",6
"hypocrisi","hypocrisi",1
"idea","idea",2
"identi"",","identi"",",1
"ideolog","ideolog",1
"ideologygovern","ideologygovern",15
"idioci","idioci",3
"ignor","ignor",1
"ignor"",","ignor"",",6
"ignou","ignou",1
"ill","ill",1
"ill"",","ill"",",1
"illeg","illeg",1
"illeg"",","illeg"",",1
"illiter","illiter",1
"illiteraci","illiteraci",1
"illog","illog",1
"im"",","im"",",1
"imag","imag",4
"imag"",","imag"",",1
"imagin","imagin",2
"imbecil","imbecil",1
"immedi","immedi",2
"immens","immens",2
"immens"",","immens"",",1
"impact","impact",1
"import","import",4
"impos","impos",6
"impress","impress",30
"imprint","imprint",1
"improv","improv",1
"inappropri","inappropri",1
"inc","inc",1
"incap","incap",1
"inch","inch",1
"incid","incid",1
"incis","incis",1
"includ","includ",4
"incom","incom",2
"inconsist"",","inconsist"",",1
"increas"",","increas"",",4
"incred","incred",2
"inde","inde",1
"independ","independ",1
"indi"",","indi"",",1
"india","india",76
"india"",","india"",",13
"indiahowev","indiahowev",1
"indian","indian",21
"indian"",","indian"",",1
"indianrailwaysoffici","indianrailwaysoffici",1
"indianstel","indianstel",1
"indiaso","indiaso",1
"indict","indict",2
"indira","indira",1
"indirect","indirect",2
"individualcentr","individualcentr",1
"industri","industri",8
"industri"",","industri"",",1
"industrialist","industrialist",1
"infer","infer",3
"infiltr","infiltr",1
"influenc","influenc",2
"inform","inform",2
"infosi","infosi",1
"infra","infra",1
"infront"",","infront"",",1
"inject","inject",1
"injur","injur",1
"injustic","injustic",1
"inning"",","inning"",",1
"innoc","innoc",1
"innov"",","innov"",",1
"innumer","innumer",1
"insensit","insensit",1
"insid","insid",1
"inspir","inspir",1
"instead","instead",1
"institution","institution",1
"insult","insult",1
"insviraat"",","insviraat"",",1
"int","int",1
"int"",","int"",",2
"integr","integr",5
"intellectu","intellectu",1
"intelli"",","intelli"",",3
"intend","intend",1
"intent","intent",1
"interest","interest",2
"interest"",","interest"",",1
"intermitt","intermitt",1
"intern","intern",5
"internet","internet",1
"interpret","interpret",1
"interv","interv",1
"intervent","intervent",1
"interview","interview",55
"interviewfeel","interviewfeel",1
"intoler","intoler",1
"inv"",","inv"",",1
"investig"",","investig"",",3
"invit","invit",3
"involv","involv",6
"iran","iran",2
"irani","irani",1
"iron","iron",5
"ironi","ironi",1
"irrespons","irrespons",1
"irrit","irrit",1
"isdst","isdst",1
"isnt","isnt",18
"isnt"",","isnt"",",1
"issi","issi",1
"issu","issu",14
"issu"",","issu"",",2
"issuesif","issuesif",1
"istandwithgambhir","istandwithgambhir",2
"istandwithgautamgambhir","istandwithgautamgambhir",1
"isupportpriyankasharma"",","isupportpriyankasharma"",",72
"italian","italian",1
"itch"",","itch"",",1
"itil","itil",1
"itit","itit",1
"iyer","iyer",1
"iyyer","iyyer",1
"j"",","j"",",5
"jaat","jaat",2
"jaay","jaay",1
"jagdish","jagdish",1
"jahangir","jahangir",1
"jai","jai",6
"jai"",","jai"",",2
"jail","jail",3
"jail"",","jail"",",1
"jailwait","jailwait",1
"jain","jain",1
"jaliyawala","jaliyawala",1
"jammuandkashmirhop","jammuandkashmirhop",1
"jampk","jampk",1
"jan","jan",2
"jansabha","jansabha",6
"jantar","jantar",4
"jargon","jargon",1
"jasleen","jasleen",2
"jay"",","jay"",",1
"jayhind","jayhind",1
"jeedigitalindia"",","jeedigitalindia"",",1
"jeefor","jeefor",2
"jehadi"",","jehadi"",",1
"jet","jet",1
"jhadkhand","jhadkhand",1
"ji"",","ji"",",6
"jiamp","jiamp",1
"jibe","jibe",1
"jihad","jihad",1
"jihadi","jihadi",1
"jiher","jiher",1
"jii"",","jii"",",1
"jish","jish",1
"jitegamodijitegabharat"",","jitegamodijitegabharat"",",49
"job","job",6
"joblesslik","joblesslik",1
"join","join",3
"join"",","join"",",1
"joint","joint",1
"joke","joke",1
"joke"",","joke"",",1
"joker","joker",1
"jori","jori",1
"joshua","joshua",1
"journal","journal",1
"journal"",","journal"",",1
"journalist","journalist",7
"journalist"",","journalist"",",1
"journalistwat","journalistwat",1
"journlist"",","journlist"",",1
"jst","jst",1
"judg","judg",2
"judgement","judgement",1
"juggernaut","juggernaut",1
"junior","junior",2
"just","just",36
"justaapth","justaapth",1
"justic","justic",4
"justiceit","justiceit",1
"justifi","justifi",34
"k"",","k"",",1
"ka"",","ka"",",1
"kaaba","kaaba",1
"kafir","kafir",1
"kaka","kaka",1
"kamalnath","kamalnath",1
"kanhaiya","kanhaiya",1
"kannur","kannur",1
"kanshi","kanshi",1
"kapil","kapil",5
"kar","kar",2
"karan","karan",1
"karegi"",","karegi"",",1
"karn","karn",1
"karna","karna",1
"karnataka","karnataka",4
"kart","kart",1
"karyakarta","karyakarta",2
"kashmir","kashmir",17
"kashmiri","kashmiri",3
"kaur"",","kaur"",",1
"kaurava"",","kaurava"",",2
"kavitaashok","kavitaashok",3
"ke"",","ke"",",1
"keen","keen",3
"keep","keep",7
"kej"",","kej"",",1
"kejriw","kejriw",7
"kejruddin","kejruddin",1
"kendra","kendra",1
"kept","kept",1
"kerala","kerala",4
"kerala"",","kerala"",",1
"keralaflood","keralaflood",2
"key","key",1
"kha"",","kha"",",1
"khangress","khangress",1
"kher","kher",1
"ki"",","ki"",",1
"kick","kick",1
"kid","kid",5
"kill","kill",7
"kind","kind",33
"king","king",5
"kisi","kisi",1
"kisin","kisin",1
"kiya","kiya",1
"knew","knew",1
"kno"",","kno"",",2
"know","know",75
"know"",","know"",",1
"knowledg"",","knowledg"",",1
"knowledgei","knowledgei",1
"known","known",1
"knw","knw",2
"knw"",","knw"",",1
"koi","koi",2
"kolkata","kolkata",1
"kolkataprecis","kolkataprecis",6
"korea","korea",2
"kuch","kuch",1
"kudo","kudo",2
"kumar","kumar",10
"kya","kya",1
"kyo","kyo",2
"l"",","l"",",2
"la"",","la"",",1
"lac","lac",1
"lachi","lachi",1
"ladakh","ladakh",1
"ladi","ladi",5
"lag","lag",1
"laga","laga",1
"lakh","lakh",2
"lakshwadeep","lakshwadeep",1
"lal","lal",2
"lalit","lalit",9
"lament","lament",2
"lamentationaccus"",","lamentationaccus"",",1
"land","land",7
"landfil","landfil",1
"landmass","landmass",1
"langu"",","langu"",",1
"languag","languag",9
"languag"",","languag"",",1
"language","language",1
"lapdog","lapdog",1
"larg","larg",2
"largest","largest",17
"last","last",11
"lat"",","lat"",",1
"late","late",3
"later","later",1
"law","law",11
"law"",","law"",",1
"lawmak","lawmak",1
"laxman","laxman",1
"layoff","layoff",1
"le"",","le"",",2
"lead"",","lead"",",1
"leader","leader",39
"leader"",","leader"",",1
"leadership","leadership",1
"learn","learn",2
"learnt","learnt",1
"leas","leas",1
"least","least",3
"lectur","lectur",1
"led","led",1
"left","left",2
"legal","legal",21
"legal"",","legal"",",1
"legend","legend",2
"leh","leh",2
"leh"",","leh"",",1
"lesson","lesson",1
"let","let",39
"let"",","let"",",1
"letter","letter",1
"level","level",7
"levelhuatohua","levelhuatohua",1
"liar","liar",7
"liber","liber",2
"lick","lick",2
"lie","lie",18
"lie"",","lie"",",2
"lier","lier",2
"life","life",4
"lifestyl"",","lifestyl"",",1
"light"",","light"",",1
"lik"",","lik"",",1
"like","like",38
"like"",","like"",",3
"line","line",1
"link","link",2
"link"",","link"",",1
"lion","lion",1
"list","list",6
"list"",","list"",",2
"list(author","list(author",1
"list(content","list(content",1
"list(sec","list(sec",1
"listen","listen",3
"literaci","literaci",1
"littl","littl",6
"live","live",6
